9
4
1504 426
1622 434
1721 443
1807 452
4
1484 644
1603 637
1705 631
1792 627
4
1463 863
1582 839
1684 820
1773 803
4
1440 1074
1559 1037
1662 1004
1751 975
4
1418 1273
1536 1224
1638 1181
1727 1142
4
1396 1457
1511 1399
1612 1347
1702 1301
4
1376 1622
1487 1560
1586 1502
1675 1449
7
1504 426
1484 644
1463 863
1440 1074
1418 1273
1396 1457
1376 1622
7
1807 452
1792 627
1773 803
1751 975
1727 1142
1702 1301
1675 1449

